name,cost,availability,prob_dataloss,mttl_days
F0D1-F0D1-F1D1-F2D0-F2D0,20572.85514879399,0.996453007726155,0.0,inf
F0D1-F0D1-F2D1-F2D1-F2D1,27622.199810132664,0.9999932320958371,0.0,inf
F0D1-F0D1-F1D0-F1D0-F1D2,21046.82561606166,0.9972314284733383,0.0,inf
F0D1-F0D1-F1D0-F1D1-F2D2,24996.440871506125,0.9998864687150532,0.0,inf
F0D1-F0D1-F2D0-F2D2-F2D2,30053.2783379668,0.9999228075082941,0.0,inf
F0D1-F0D1-F2D0-F2D1-F2D1,24777.186132478742,0.9998642756011663,0.0,inf
F0D1-F0D1-F1D0-F1D1-F2D1,22367.914990179004,0.9997766620546101,0.0,inf
F0D1-F0D1-F2D1-F2D1-F2D2,30269.12941737061,0.9999983671381061,0.0,inf
F0D1-F0D1-F1D2-F2D0-F2D0,23149.585039871068,0.9976358404190427,0.0,inf
F0D1-F0D1-F1D0-F1D2-F2D2,27647.22895178356,0.999952059266142,0.0,inf
F0D1-F0D1-F1D1-F2D0-F2D2,26036.661482301806,0.9998907603423599,0.0,inf
F0D1-F0D1-F2D1-F2D2-F2D2,32902.72742973831,0.9999965878631127,0.0,inf
F0D1-F0D1-F1D1-F2D2-F2D2,31604.352690513406,0.9999997744107195,0.0,inf
F0D1-F0D1-F1D0-F1D2-F2D1,25020.48829559426,0.9998715046057837,0.0,inf
F0D1-F0D1-F1D1-F2D1-F2D1,26310.484636213576,0.9999859538619406,0.0,inf
F0D1-F0D1-F1D2-F2D2-F2D2,34240.530612090784,0.9999998740503938,0.0,inf
F0D1-F0D1-F1D1-F2D1-F2D2,28963.91010679347,0.999999681879282,0.0,inf
F0D1-F0D1-F2D2-F2D2-F2D2,35540.871616136836,0.9999993713068114,0.0,inf
F0D1-F0D1-F2D0-F2D1-F2D2,27358.913089429454,0.9999051037330571,0.0,inf
F0D1-F0D1-F1D1-F2D0-F2D1,23404.556598729236,0.9997746191577583,0.0,inf
F0D1-F0D1-F0D1-F1D0-F2D0,18460.705922208654,0.9972698222354142,0.0,inf
F0D1-F0D1-F1D2-F2D1-F2D1,28956.836454310924,0.9999996816417982,0.0,inf
F0D1-F0D1-F0D1-F1D0-F1D0,17394.64126848998,0.9976056575869707,0.0,inf
F0D1-F0D1-F1D1-F1D2-F2D1,27653.867572221574,0.9999935874555945,0.0,inf
F0D1-F0D1-F1D2-F2D0-F2D2,28747.472890853263,0.9998927762001524,0.0,inf
F0D1-F0D1-F1D1-F1D1-F2D2,27637.0814059046,0.9999973695388586,0.0,inf
F0D1-F0D1-F1D0-F1D1-F1D2,23715.197574329955,0.9998737211801033,0.0,inf
F0D1-F0D1-F1D2-F2D0-F2D1,26041.075876060942,0.9998998518484735,0.0,inf
F0D1-F0D1-F1D1-F1D1-F2D0,22145.415202999022,0.9997433929581174,0.0,inf
F0D1-F0D1-F1D0-F1D2-F1D2,26310.895420419394,0.9999441959116,0.0,inf
F0D1-F0D1-F1D0-F1D1-F1D1,21083.40547935382,0.9998355462267955,0.0,inf
F0D1-F0D1-F1D1-F1D1-F2D1,25016.246671990622,0.9999995365830473,0.0,inf
F0D1-F0D1-F1D1-F1D2-F2D2,30277.06073786062,0.9999954916585039,0.0,inf
F0D1-F0D1-F1D1-F1D2-F2D0,24824.13867630901,0.9999150133744253,0.0,inf
F0D1-F0D1-F1D2-F1D2-F2D1,30281.595587859705,0.9999997953639345,0.0,inf
F0D1-F0D1-F1D2-F1D2-F2D2,32911.097561978204,0.9999982248427718,0.0,inf
F0D1-F0D1-F0D1-F1D0-F2D1,21325.104034852677,0.9998138580221302,0.0,inf
F0D1-F0D1-F0D1-F2D0-F2D0,19489.95715654923,0.996942636837515,0.0,inf
F0D1-F0D1-F1D2-F1D2-F2D0,27407.156480099147,0.9999124982183739,0.0,inf
F0D1-F0D1-F1D1-F1D1-F1D1,23689.258558736154,0.9999905327651413,0.0,inf
F0D1-F0D1-F0D1-F1D0-F2D2,23913.825985297874,0.9998845222304817,0.0,inf
F0D1-F0D1-F1D1-F1D2-F1D2,28958.298831305023,0.9999976196172022,0.0,inf
F0D1-F0D1-F0D1-F1D0-F1D2,22577.2246371826,0.9998469273532004,0.0,inf
F0D1-F0D1-F1D1-F1D1-F1D2,26325.864113094347,0.9999899735877691,0.0,inf
F0D1-F0D1-F0D1-F1D1-F1D1,22631.58135989458,0.9999989785719429,0.0,inf
F0D1-F0D1-F0D1-F1D1-F2D1,23941.274235869318,0.9999937640384707,0.0,inf
F0D1-F0D1-F1D2-F1D2-F1D2,31598.7087855976,0.9999954657913156,0.0,inf
F0D1-F0D1-F0D1-F1D0-F1D1,20002.66144027126,0.9997921857204493,0.0,inf
F0D1-F0D1-F0D1-F1D1-F2D0,21054.676480579856,0.999781422740733,0.0,inf
F0D1-F0D1-F0D1-F2D0-F2D1,22404.918854263913,0.9998605109308101,0.0,inf
F0D1-F0D1-F0D1-F1D2-F2D1,26600.52612155545,0.9999948226225035,0.0,inf
F0D1-F0D1-F0D1-F2D0-F2D2,25052.70246449799,0.9998492248027395,0.0,inf
F0D1-F0D1-F0D1-F1D1-F2D2,26593.952961840245,0.9999882226411821,0.0,inf
F0D1-F0D1-F0D1-F2D2-F2D2,30543.914465277274,0.9999928105560809,0.0,inf
F0D1-F0D1-F0D1-F2D1-F2D1,25258.564849576676,0.9999862273040399,0.0,inf
F0D1-F0D1-F0D1-F1D2-F2D2,29225.656855499958,0.9999941145733648,0.0,inf
F0D1-F0D1-F0D1-F2D1-F2D2,27903.212050713104,0.9999972750422876,0.0,inf
F0D1-F0D1-F0D1-F1D2-F2D0,23745.233908558643,0.9999446206893423,0.0,inf
F0D1-F0D1-F0D1-F1D2-F1D2,27921.577102266587,0.9999997614181189,0.0,inf
F0D1-F0D1-F0D1-F1D1-F1D2,25279.08197438609,0.9999683720390742,0.0,inf
F0D1-F0D1-F0D2-F1D0-F2D0,21009.726800350087,0.9974090444322316,0.0,inf
F0D1-F0D1-F0D2-F1D0-F1D0,20040.679195470548,0.9983586553776523,0.0,inf
F0D1-F0D1-F0D2-F1D0-F2D2,26543.343129003722,0.9998886449605107,0.0,inf
F0D1-F0D1-F0D2-F1D1-F2D1,26583.76156435809,0.9999885806484609,0.0,inf
F0D1-F0D1-F0D2-F1D0-F2D1,23892.026415209963,0.9999158124002875,0.0,inf
F0D1-F0D1-F0D2-F2D0-F2D0,22244.32841557339,0.9980902180734217,0.0,inf
F0D1-F0D1-F0D2-F1D1-F2D2,29238.50708856596,0.9999996996153472,0.0,inf
F0D1-F0D1-F0D2-F1D1-F2D0,23718.490126865487,0.9998202790064611,0.0,inf
F0D1-F0D1-F0D2-F1D2-F2D0,26438.370242781497,0.999903785468991,0.0,inf
F0D1-F0D1-F0D2-F1D1-F1D1,25288.300625586446,0.9999812781091886,0.0,inf
F0D1-F0D1-F0D2-F1D0-F1D1,22629.246710927375,0.9999185475132868,0.0,inf
F0D1-F0D1-F0D2-F2D2-F2D2,33171.95184281,0.9999955489799636,0.0,inf
F0D1-F0D1-F0D2-F1D0-F1D2,25246.113442824364,0.9999182145091048,0.0,inf
F0D1-F0D1-F0D2-F1D1-F1D2,27911.916942286112,0.9999995972760835,0.0,inf
F0D1-F0D1-F0D2-F2D0-F2D2,27647.08070545698,0.9999251451188657,0.0,inf
F0D1-F0D1-F0D2-F1D2-F1D2,30551.936403599782,0.9999997165092331,0.0,inf
F0D1-F0D1-F0D2-F1D2-F2D1,29223.599835663932,0.9999954624575054,0.0,inf
F0D1-F0D1-F0D2-F2D1-F2D2,30536.49079444684,0.9999945572293886,0.0,inf
F0D1-F0D1-F0D2-F1D2-F2D2,31866.677821278223,0.9999998348642161,0.0,inf
F0D1-F0D1-F0D2-F2D1-F2D1,27894.36787209504,0.9999968124070092,0.0,inf
F0D1-F0D1-F0D2-F2D0-F2D1,24969.849636692637,0.9998767764579071,0.0,inf
F0D1-F0D1-F0D1-F0D1-F2D1,22900.547146521254,0.9999866370693924,0.0,inf
F0D1-F0D1-F0D1-F0D1-F2D0,20013.76095244969,0.9998887517389117,0.0,inf
F0D1-F0D1-F0D1-F0D1-F2D2,25528.768202636013,0.9999857460152277,0.0,inf
F0D1-F0D1-F0D1-F0D2-F2D0,22678.014103157177,0.9999267139707786,0.0,inf
F0D1-F0D1-F0D1-F0D1-F1D0,18943.15635379191,0.9997317212612985,0.0,inf
F0D1-F0D1-F0D1-F0D1-F1D1,21615.97159679892,0.9999965134987724,0.0,inf
F0D1-F0D1-F0D1-F0D2-F2D1,25555.564510143027,0.9999956430715099,0.0,inf
F0D1-F0D1-F0D1-F0D2-F2D2,28173.151179270313,0.9999933833350426,0.0,inf
F0D1-F0D1-F0D1-F0D2-F1D0,21553.321639786842,0.999902673532943,0.0,inf
F0D1-F0D1-F0D1-F0D1-F1D2,24248.97651706283,0.9999914224943209,0.0,inf
F0D1-F0D1-F0D1-F0D2-F1D1,24234.793670907653,0.9999980952126032,0.0,inf
F0D1-F0D1-F0D1-F0D2-F1D2,26860.68508714146,0.9999993043989434,0.0,inf
F0D1-F0D2-F0D2-F1D0-F1D0,22621.961896470268,0.998545826535737,0.0,inf
F0D1-F0D1-F0D2-F0D2-F2D1,28183.38478756666,0.9999960544247399,0.0,inf
F0D1-F0D1-F0D2-F0D2-F2D0,25317.15096748391,0.9999202741219219,0.0,inf
F0D1-F0D1-F0D2-F0D2-F2D2,30816.892361202248,0.9999996782351659,0.0,inf
F0D1-F0D1-F0D2-F0D2-F1D0,24149.663045699635,0.999901208810656,0.0,inf
F0D1-F0D1-F0D2-F0D2-F1D1,26870.112368899307,0.9999987331714064,0.0,inf
F0D1-F0D1-F0D2-F0D2-F1D2,29489.2769811289,0.9999953297881337,0.0,inf
F0D1-F1D0-F1D0-F1D2-F2D1,23389.466307922004,0.9975287112831909,0.0,inf
F0D1-F0D1-F0D1-F0D1-F0D1,20534.81147024558,0.9999865956515258,0.0,inf
F0D1-F0D1-F0D1-F0D2-F0D2,25816.408593340642,0.9999962132426868,0.0,inf
F0D1-F0D1-F0D1-F0D1-F0D2,23176.379499139493,0.9999989641223653,0.0,inf
F0D1-F1D0-F1D0-F1D0-F1D1,16853.568537184216,0.9695997283569957,0.001,325.0554540409424
F0D1-F1D0-F1D0-F1D0-F2D1,18212.14701001954,0.9729286583475599,0.0,inf
F0D1-F1D0-F1D0-F1D0-F1D0,14601.63998888181,0.9537946528324635,0.008,334.3435418497589
F0D1-F1D0-F1D0-F1D0-F2D0,15640.88166072008,0.9512727875249283,0.011,271.0499967782484
F0D1-F1D0-F1D0-F2D0-F2D0,16858.81022626696,0.9504896950033297,0.009,338.1540746432296
F0D1-F0D2-F0D2-F0D2-F2D0,27879.403070034583,0.9999632276370519,0.0,inf
F0D1-F1D0-F1D0-F1D1-F2D0,17909.359436504208,0.9726505072934599,0.002,338.4826589191658
F0D1-F1D0-F1D0-F1D0-F2D2,20870.982668132303,0.9716897983332983,0.0,inf
F0D1-F0D2-F0D2-F0D2-F2D2,33448.58660450316,0.9999998128921457,0.0,inf
F0D1-F1D0-F1D0-F2D0-F2D2,21883.099189826495,0.9676142510521414,0.0,inf
F0D1-F1D0-F1D0-F1D0-F1D2,19428.89406788343,0.9693386065304749,0.0,inf
F0D1-F1D0-F1D0-F2D1-F2D2,24705.174280046656,0.9972215598610673,0.0,inf
F0D1-F1D0-F1D0-F2D1-F2D1,22145.863642856613,0.9973675019846174,0.0,inf
F0D1-F0D2-F0D2-F0D2-F2D1,30803.505823375937,0.9999995930482787,0.0,inf
F0D1-F1D0-F1D0-F2D0-F2D1,19285.38584145486,0.9698873934624056,0.0,inf
F0D1-F1D0-F1D0-F2D2-F2D2,27301.964250508823,0.9978316200645273,0.0,inf
F0D1-F0D2-F0D2-F0D2-F1D0,26813.4418379469,0.9999634548093095,0.0,inf
F0D1-F1D0-F1D0-F1D2-F2D0,20697.65262916784,0.97263038531841,0.0,inf
F0D1-F1D0-F1D0-F1D1-F2D2,23423.266835692542,0.9972234519958888,0.0,inf
F0D1-F1D0-F1D0-F1D1-F1D1,19372.29256792718,0.9962493468907518,0.0,inf
F0D1-F1D0-F1D0-F1D1-F2D1,20762.1686687466,0.9974562257283897,0.0,inf
F0D1-F0D2-F0D2-F0D2-F1D1,29493.954435757063,0.9999996546848557,0.0,inf
F0D1-F1D0-F1D0-F1D1-F1D2,22159.18944404942,0.9973706798413402,0.0,inf
F0D1-F1D0-F1D0-F1D2-F2D2,26013.35297947917,0.9983761983099837,0.0,inf
F0D1-F0D2-F0D2-F0D2-F1D2,32127.470864186,0.9999998452236989,0.0,inf
F0D1-F1D0-F1D0-F1D2-F1D2,24712.033776099375,0.998286304686021,0.0,inf
F0D1-F0D2-F1D0-F1D0-F2D0,19503.53417758651,0.9714883873665358,0.0,inf
F0D1-F0D1-F0D2-F0D2-F0D2,28455.52312703439,0.9999995700462895,0.0,inf
F0D1-F0D2-F1D0-F2D0-F2D0,20725.299939967797,0.9752444765098828,0.001,333.5783781114985
F0D1-F0D2-F1D0-F1D0-F1D0,18472.60457519155,0.9729274580885467,0.0,inf
F0D1-F0D2-F1D0-F2D2-F2D2,31561.8358519918,0.9999903887520459,0.0,inf
F0D1-F0D2-F1D0-F2D0-F2D2,26052.605470140352,0.9974852400824592,0.0,inf
F0D1-F0D2-F1D0-F1D0-F2D1,22286.449323534856,0.997403447248069,0.0,inf
F0D1-F0D2-F1D0-F2D0-F2D1,23495.146336955324,0.9980776292330747,0.0,inf
F0D1-F0D2-F1D0-F2D1-F2D2,28918.674140918985,0.9999614236760112,0.0,inf
F0D1-F0D2-F1D0-F2D1-F2D1,26306.894947952336,0.9999012285840849,0.0,inf
F0D1-F1D0-F1D1-F1D1-F2D0,20542.922941229772,0.9968149710980176,0.0,inf
F0D1-F0D2-F2D0-F2D0-F2D0,21749.751989111086,0.9747301961354568,0.0,inf
F0D1-F0D2-F1D0-F1D0-F2D2,25081.057421952344,0.9984605766765402,0.0,inf
F0D1-F0D2-F1D0-F1D2-F2D0,24781.90742022563,0.9985290602430505,0.0,inf
F0D1-F1D0-F1D1-F2D0-F2D0,19069.489322977515,0.969860148814207,0.001,343.39227720992386
F0D1-F1D0-F1D1-F1D1-F1D1,22083.43738700607,0.9997773266719974,0.0,inf
F0D1-F0D2-F1D1-F2D0-F2D0,23150.70885190558,0.9982918460242427,0.0,inf
F0D1-F0D2-F2D0-F2D0-F2D2,27097.358033959463,0.9985791862779395,0.0,inf
F0D1-F0D2-F2D0-F2D0-F2D1,24571.857725221635,0.9980120974093882,0.0,inf
F0D1-F0D2-F1D0-F1D1-F2D0,22175.904121634492,0.9976860354054683,0.0,inf
F0D1-F1D0-F1D1-F1D1-F2D1,23426.20231756672,0.9998337075180663,0.0,inf
F0D1-F0D2-F1D0-F1D0-F1D1,21089.15204864202,0.9976877301756276,0.0,inf
F0D1-F1D0-F1D1-F2D0-F2D1,21897.028304427527,0.9971276469362724,0.0,inf
F0D1-F0D2-F1D0-F1D0-F1D2,23724.665330055675,0.9983574575449686,0.0,inf
F0D1-F1D0-F1D1-F2D0-F2D2,24498.84560725934,0.9977099380930943,0.0,inf
F0D1-F0D2-F1D1-F2D1-F2D2,31604.26433303945,0.9999997219966542,0.0,inf
F0D1-F0D2-F1D1-F1D1-F2D2,30253.67755084425,0.9999909220119574,0.0,inf
F0D1-F0D2-F1D1-F2D1-F2D1,28949.5708046807,0.9999921049715345,0.0,inf
F0D1-F0D2-F1D1-F2D0-F2D1,26076.421632649042,0.9999569399343236,0.0,inf
F0D1-F1D0-F1D1-F2D1-F2D1,24688.0232465763,0.9997983672254438,0.0,inf
F0D1-F0D2-F1D1-F2D2-F2D2,34229.91697678573,0.9999997873889902,0.0,inf
F0D1-F0D2-F2D1-F2D1-F2D1,30267.842216652803,0.9999800675296199,0.0,inf
F0D1-F1D0-F1D1-F1D2-F2D0,23146.291611776323,0.997956334522432,0.0,inf
F0D1-F0D2-F1D0-F1D2-F2D1,27634.152908702643,0.9999031110755232,0.0,inf
F0D1-F0D2-F1D0-F1D1-F2D2,27613.103255919592,0.9999620524835063,0.0,inf
F0D1-F0D2-F1D0-F1D1-F2D1,24993.219884048805,0.999929522134501,0.0,inf
F0D1-F0D2-F2D0-F2D1-F2D1,27401.239471631798,0.9999345549610935,0.0,inf
F0D1-F1D0-F1D1-F1D1-F2D2,26000.00062867365,0.9998137158695412,0.0,inf
F0D1-F0D2-F2D0-F2D1-F2D2,30034.600738260404,0.9999778675468397,0.0,inf
F0D1-F0D2-F1D0-F1D2-F2D2,30235.19532995818,0.9999691420344864,0.0,inf
F0D1-F1D0-F1D1-F1D1-F1D2,24713.270040341555,0.999802467691014,0.0,inf
F0D1-F0D2-F1D1-F1D1-F2D1,27658.192866688405,0.9999852359138759,0.0,inf
F0D1-F0D2-F2D2-F2D2-F2D2,38165.87955509253,0.9999999394468246,0.0,inf
F0D1-F0D2-F1D1-F1D1-F2D0,24818.57974771639,0.9999172649171324,0.0,inf
F0D1-F0D2-F1D2-F2D0-F2D0,25860.897448791104,0.9985213889315926,0.0,inf
F0D1-F0D2-F1D2-F2D0-F2D1,28722.962479863094,0.9999356543344033,0.0,inf
F0D1-F0D2-F1D0-F1D1-F1D2,26320.5708811738,0.9999532841949366,0.0,inf
F0D1-F0D2-F1D1-F2D0-F2D2,28664.23212352181,0.999897878066203,0.0,inf
F0D1-F0D2-F1D1-F1D2-F2D1,30259.919362872115,0.9999995345510132,0.0,inf
F0D1-F0D2-F1D2-F2D1-F2D1,31584.915404072,0.9999997148396526,0.0,inf
F0D1-F0D2-F1D2-F2D0-F2D2,31375.071089394474,0.9999203734243101,0.0,inf
F0D1-F0D2-F2D0-F2D2-F2D2,32665.330387175,0.9999778923848232,0.0,inf
F0D1-F1D0-F1D1-F1D2-F2D2,28648.92604143999,0.9999602748292653,0.0,inf
F0D1-F0D2-F1D0-F1D1-F1D1,23707.463681045792,0.9998549746740226,0.0,inf
F0D1-F0D2-F1D2-F2D2-F2D2,36869.242279995146,0.9999999581428639,0.0,inf
F0D1-F0D2-F2D1-F2D2-F2D2,35544.56384897223,0.9999998880198104,0.0,inf
F0D1-F0D2-F1D1-F1D2-F2D2,32910.40633262029,0.9999998619505565,0.0,inf
F0D1-F0D2-F1D2-F2D1-F2D2,34233.27786604595,0.9999950351014258,0.0,inf
F0D1-F1D0-F1D1-F1D2-F2D1,25997.795860974267,0.9998922188997733,0.0,inf
F0D1-F0D2-F1D1-F1D2-F2D0,27463.48795298472,0.9999257172887321,0.0,inf
F0D1-F0D2-F1D1-F1D2-F1D2,31591.5217171116,0.9999983912424084,0.0,inf
F0D1-F0D2-F1D1-F1D1-F1D2,28953.179177365466,0.9999956433341579,0.0,inf
F0D1-F0D2-F2D1-F2D1-F2D2,32902.83931820775,0.9999996409231621,0.0,inf
F0D1-F0D2-F1D0-F1D2-F1D2,28943.891386865573,0.9999298437120919,0.0,inf
F0D1-F0D2-F1D2-F1D2-F2D2,35550.83863666224,0.9999999491546003,0.0,inf
F0D1-F0D2-F1D1-F1D1-F1D1,26331.259070525528,0.9999768034996414,0.0,inf
F0D1-F0D2-F1D2-F1D2-F2D1,32922.23169907981,0.9999998590132972,0.0,inf
F0D1-F1D0-F1D1-F1D2-F1D2,27336.234514280757,0.9999309974519388,0.0,inf
F0D1-F1D0-F1D1-F2D1-F2D2,27365.45522173775,0.9998636465504187,0.0,inf
F0D1-F0D2-F1D2-F1D2-F2D0,30035.666667092642,0.9999677355164257,0.0,inf
F0D1-F0D2-F1D2-F1D2-F1D2,34230.99666106118,0.9999999291870034,0.0,inf
F0D1-F1D0-F1D1-F2D2-F2D2,30027.20129349245,0.9998959949790787,0.0,inf
F0D1-F1D0-F1D2-F2D0-F2D0,21644.57483527278,0.9641988307974598,0.0,inf
F0D1-F1D0-F1D2-F1D2-F2D0,25774.65240471489,0.9984690012550641,0.0,inf
F0D1-F1D0-F1D2-F1D2-F2D1,28686.76818982846,0.9999167010611786,0.0,inf
F0D1-F0D2-F0D2-F0D2-F0D2,31078.81565026952,0.9999997316622052,0.0,inf
F0D1-F1D0-F1D2-F1D2-F1D2,29960.310994198753,0.9999666203032537,0.0,inf
F0D1-F1D0-F1D2-F1D2-F2D2,31301.04533642754,0.9999872570161369,0.0,inf
F0D1-F0D2-F0D2-F1D0-F2D0,23671.37581057261,0.9984541134512992,0.0,inf
F0D1-F0D2-F0D2-F2D0-F2D0,24714.20666769063,0.9987625950935269,0.0,inf
F0D1-F0D2-F0D2-F2D1-F2D2,33174.37136001076,0.9999997302970832,0.0,inf
F0D1-F0D2-F0D2-F2D1-F2D1,30539.9057394905,0.9999995981098135,0.0,inf
F0D1-F1D0-F1D2-F2D0-F2D1,24460.094591384317,0.9973968672347265,0.0,inf
F0D1-F0D2-F0D2-F1D0-F2D2,29189.926418534196,0.9999500308682099,0.0,inf
F0D1-F0D2-F0D2-F2D2-F2D2,35817.36304212722,0.9999998680597635,0.0,inf
F0D1-F0D2-F0D2-F1D0-F1D1,25258.171314818737,0.9999635837797387,0.0,inf
F0D1-F0D2-F0D2-F2D0-F2D2,30327.68197757739,0.9999821136504635,0.0,inf
F0D1-F0D2-F0D2-F1D0-F2D1,26564.102093767495,0.9999475821746496,0.0,inf
F0D1-F0D2-F0D2-F1D1-F2D1,29211.106104326806,0.9999926047532758,0.0,inf
F0D1-F0D2-F0D2-F2D0-F2D1,27636.055853750615,0.9999060738806522,0.0,inf
F0D1-F0D2-F0D2-F1D2-F2D1,31852.732476554283,0.9999996993458155,0.0,inf
F0D1-F1D0-F2D0-F2D0-F2D0,17944.680746001923,0.952264572809642,0.014,297.62253448298327
F0D1-F1D0-F2D0-F2D0-F2D1,20331.13783624894,0.9673324143736352,0.002,343.68267744708487
F0D1-F0D2-F0D2-F1D2-F2D2,34500.20540222927,0.9999998650229411,0.0,inf
F0D1-F0D2-F0D2-F1D1-F2D2,31861.51296247127,0.9999996703633278,0.0,inf
F0D1-F0D2-F0D2-F1D2-F2D0,28948.729078345546,0.9999608645262053,0.0,inf
F0D1-F0D2-F0D2-F1D0-F1D2,27913.82523879558,0.9998957194243663,0.001,304.7238435765638
F0D1-F1D0-F1D2-F2D0-F2D2,27050.47664449096,0.9987153649089928,0.0,inf
F0D1-F0D2-F0D2-F1D1-F2D0,26372.592713590166,0.9999266798171843,0.0,inf
F0D1-F1D0-F2D0-F2D1-F2D1,23119.962619044672,0.9967494634252524,0.0,inf
F0D1-F0D2-F0D2-F1D1-F1D1,27899.135226853035,0.9999994953327858,0.0,inf
F0D1-F1D0-F2D0-F2D0-F2D2,23002.696721694985,0.9686611840364545,0.0,inf
F0D1-F0D2-F0D2-F1D2-F1D2,33188.9311624378,0.9999998592108991,0.0,inf
F0D1-F1D0-F2D0-F2D1-F2D2,25816.900493456753,0.9972296136555013,0.0,inf
F0D1-F1D0-F1D2-F2D1-F2D1,27306.81064549735,0.9998090007702936,0.0,inf
F0D1-F0D2-F0D2-F1D1-F1D2,30549.85408517647,0.9999996577404184,0.0,inf
F0D1-F1D0-F2D0-F2D2-F2D2,28413.765845381746,0.9977005130216317,0.0,inf
F0D1-F1D0-F1D2-F2D2-F2D2,32639.740396210564,0.9999446410835605,0.0,inf
F0D1-F1D0-F2D1-F2D1-F2D2,28674.826118080942,0.9999213792871241,0.0,inf
F0D1-F1D0-F2D1-F2D1-F2D1,26061.460787008968,0.9998070193198809,0.0,inf
F0D1-F1D0-F1D2-F2D1-F2D2,30021.33480744299,0.999881012021256,0.0,inf
F0D1-F1D0-F2D1-F2D2-F2D2,31327.9935462187,0.9999204260096846,0.0,inf
F0D1-F1D0-F2D2-F2D2-F2D2,33965.164619888004,0.9999430029197578,0.0,inf
F0D1-F1D1-F1D1-F2D0-F2D0,21602.159136684015,0.9956354698223695,0.0,inf
F0D1-F1D1-F1D1-F2D0-F2D1,24512.336268126233,0.9998283226063386,0.0,inf
F0D1-F1D1-F1D1-F2D0-F2D2,27063.92368269961,0.9999014683318026,0.0,inf
F0D1-F1D1-F1D1-F2D1-F2D1,27353.10524563192,0.9999857410344845,0.0,inf
F0D1-F1D1-F1D1-F2D1-F2D2,30019.192850330866,0.9999790094347824,0.0,inf
F0D1-F1D1-F1D1-F1D1-F2D2,28700.67062238429,0.9999998155203241,0.0,inf
F0D1-F1D1-F1D1-F1D2-F2D2,31327.765321402134,0.9999997988938328,0.0,inf
F0D1-F1D1-F1D1-F1D2-F2D1,28673.091386501037,0.9999604650283898,0.0,inf
F0D1-F1D1-F1D1-F1D1-F2D0,23208.472021153462,0.9998353838179305,0.0,inf
F0D1-F1D1-F1D1-F1D1-F2D1,26042.99514864174,0.9999953320173278,0.0,inf
F0D1-F1D1-F1D1-F1D2-F2D0,25829.216067818215,0.9998866736776102,0.0,inf
F0D1-F1D1-F2D0-F2D0-F2D0,20174.343489625648,0.9717910150903508,0.0,inf
F0D1-F2D0-F2D0-F2D0-F2D0,19115.285616010657,0.9521488358408319,0.012,315.40388230979266
F0D1-F1D1-F2D0-F2D0-F2D1,22909.492346411214,0.9962695802631074,0.0,inf
F0D1-F1D1-F1D1-F1D1-F1D1,24742.39144508537,0.9999876876910758,0.0,inf
F0D1-F2D0-F2D0-F2D0-F2D2,24097.7900059441,0.9682213582517356,0.0,inf
F0D1-F1D1-F2D1-F2D1-F2D1,28688.11432388181,0.9999935122002415,0.0,inf
F0D1-F1D1-F2D0-F2D0-F2D2,25556.81512770708,0.9971600754453439,0.0,inf
F0D1-F1D1-F1D1-F2D2-F2D2,32652.637666951356,0.9999998826415925,0.0,inf
F0D1-F2D0-F2D0-F2D0-F2D1,21458.54494765261,0.9677785968916794,0.0,inf
F0D1-F1D1-F2D1-F2D1-F2D2,31324.174599367034,0.999991499793205,0.0,inf
F0D1-F1D1-F2D0-F2D1-F2D1,25779.700803610893,0.999749852819035,0.0,inf
F0D1-F1D1-F2D1-F2D2-F2D2,33952.966253462684,0.9999991005239411,0.0,inf
F0D1-F2D0-F2D0-F2D1-F2D1,24325.593782325344,0.9964244764595881,0.0,inf
F0D1-F1D1-F1D1-F1D1-F1D2,27360.790946630106,0.9999948459003162,0.0,inf
F0D1-F2D0-F2D0-F2D2-F2D2,29488.45282037649,0.9983012572200036,0.0,inf
F0D1-F1D1-F2D0-F2D1-F2D2,28486.502206860554,0.999768296204574,0.0,inf
F0D1-F1D1-F2D2-F2D2-F2D2,36597.309374054625,0.9999999545356589,0.0,inf
F0D1-F1D1-F1D1-F1D2-F1D2,30023.035325134857,0.9999958258182814,0.0,inf
F0D1-F1D1-F1D2-F2D0-F2D0,24229.39331110394,0.9971798186258671,0.0,inf
F0D1-F1D1-F2D0-F2D2-F2D2,31057.22109267927,0.9999223928924083,0.0,inf
F0D1-F2D2-F2D2-F2D2-F2D2,40542.092267649976,0.9999999902613086,0.0,inf
F0D1-F2D0-F2D0-F2D1-F2D2,26938.670602754846,0.9970397432633791,0.0,inf
F0D1-F2D1-F2D1-F2D1-F2D1,29995.064445079992,0.9999679999829004,0.0,inf
F0D1-F2D1-F2D1-F2D2-F2D2,35259.904534887166,0.9999956188582367,0.0,inf
F0D1-F2D0-F2D1-F2D1-F2D1,27125.636106990245,0.9997083215538851,0.0,inf
F0D1-F2D1-F2D2-F2D2-F2D2,37905.640903899046,0.9999999358137851,0.0,inf
F0D1-F2D1-F2D1-F2D1-F2D2,32636.13749969539,0.9999998397935362,0.0,inf
F0D1-F1D1-F1D2-F2D1-F2D2,32642.727064912946,0.999999813590818,0.0,inf
F0D1-F1D2-F2D0-F2D0-F2D0,22753.26497396056,0.9694564016175943,0.0,inf
F0D1-F2D0-F2D1-F2D2-F2D2,32373.32546722541,0.9998649628044961,0.0,inf
